,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_split,param_max_leaf_nodes,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,4.3167564868927,0.20293036098876865,6.688379859924316,0.7034324217988156,30,23,1,"{'min_samples_split': 30, 'max_leaf_nodes': 23, 'max_depth': 1}",0.003649552259306854,0.004283947182089798,0.0036826380400027947,0.004289210898961504,0.004482511362665753,0.00407757194860534,0.00034366593021551323,88
1,9.529616022109986,0.21316890078090955,6.738967180252075,0.21350680169481942,40,19,3,"{'min_samples_split': 40, 'max_leaf_nodes': 19, 'max_depth': 3}",0.015646032641858487,0.014255646412084877,0.01766989126348406,0.017049893609350053,0.017744878962868027,0.0164732685779291,0.0013404150561599011,18
2,6.004063940048217,0.372409522581488,6.286464500427246,0.3416440291099937,110,7,7,"{'min_samples_split': 110, 'max_leaf_nodes': 7, 'max_depth': 7}",0.009736555710012862,0.01013550335237845,0.00854067834490213,0.009344299886109297,0.01036329414765036,0.009624066288210619,0.0006438444290734818,59
3,6.909453248977661,0.8783116590204737,6.56332483291626,0.5063995798633818,20,7,4,"{'min_samples_split': 20, 'max_leaf_nodes': 7, 'max_depth': 4}",0.010154714361945372,0.010330491387090635,0.009923085180292057,0.009536778652640021,0.010842288038814263,0.01015747152415647,0.00043338521723813427,48
4,5.376431083679199,0.31608226241405485,6.601722574234008,0.5986967829857266,110,17,9,"{'min_samples_split': 110, 'max_leaf_nodes': 17, 'max_depth': 9}",0.009335970440285668,0.009614345587274031,0.008384654407192382,0.009038146518267176,0.009197653833077246,0.009114154157219301,0.0004109289896004832,82
5,10.66320767402649,0.20880841765624564,7.505539989471435,0.8716837180072059,30,25,4,"{'min_samples_split': 30, 'max_leaf_nodes': 25, 'max_depth': 4}",0.01866370738464096,0.01795708223725112,0.021991600254758215,0.020879688834450794,0.020955357333002023,0.020089487208820624,0.0015213272357015488,5
6,6.128647518157959,0.522497571822238,6.599781608581543,0.960802835828763,10,25,2,"{'min_samples_split': 10, 'max_leaf_nodes': 25, 'max_depth': 2}",0.010284072667700817,0.009692351296016977,0.010929046591323544,0.011357857144091987,0.01158328177283352,0.010769321894393368,0.0006971009804082162,28
7,5.938540887832642,0.4660750689016953,6.484971761703491,0.9174265445399464,30,29,9,"{'min_samples_split': 30, 'max_leaf_nodes': 29, 'max_depth': 9}",0.009994644665250463,0.009636354373776634,0.008024638524882,0.008778036375719389,0.009679629946049872,0.009222660777135672,0.0007223393263527121,80
8,3.2590871810913087,0.39010046157875344,6.107413482666016,0.7673053688981317,20,13,1,"{'min_samples_split': 20, 'max_leaf_nodes': 13, 'max_depth': 1}",0.003649552259306854,0.004283947182089798,0.0036826380400027947,0.004289210898961504,0.004482511362665753,0.00407757194860534,0.00034366593021551323,88
9,3.45695424079895,0.4353019667705266,5.765871667861939,0.18523917809595544,60,9,1,"{'min_samples_split': 60, 'max_leaf_nodes': 9, 'max_depth': 1}",0.003649552259306854,0.004283947182089798,0.0036826380400027947,0.004289210898961504,0.004482511362665753,0.00407757194860534,0.00034366593021551323,88
10,3.112355136871338,0.05078821216969325,6.170036315917969,0.9238104245904012,40,23,1,"{'min_samples_split': 40, 'max_leaf_nodes': 23, 'max_depth': 1}",0.003649552259306854,0.004283947182089798,0.0036826380400027947,0.004289210898961504,0.004482511362665753,0.00407757194860534,0.00034366593021551323,88
11,3.572041702270508,0.6007536158716973,5.734341382980347,0.30132144973727915,110,13,1,"{'min_samples_split': 110, 'max_leaf_nodes': 13, 'max_depth': 1}",0.003649552259306854,0.004283947182089798,0.0036826380400027947,0.004289210898961504,0.004482511362665753,0.00407757194860534,0.00034366593021551323,88
12,13.634315729141235,1.0752661479693153,7.799962902069092,1.465993381972606,50,17,5,"{'min_samples_split': 50, 'max_leaf_nodes': 17, 'max_depth': 5}",0.018164179770571054,0.016095783040023903,0.019499864363574093,0.018943273431388574,0.020267733417724032,0.01859416680465633,0.001426169625135328,16
13,7.433197736740112,0.5864298031335737,6.646187829971313,0.7213479299269273,110,19,2,"{'min_samples_split': 110, 'max_leaf_nodes': 19, 'max_depth': 2}",0.010284072667700817,0.009692351296016977,0.010929046591323544,0.011357857144091987,0.01158328177283352,0.010769321894393368,0.0006971009804082162,28
14,11.09946150779724,0.6661549686392463,7.619402599334717,1.2939800326876494,90,17,3,"{'min_samples_split': 90, 'max_leaf_nodes': 17, 'max_depth': 3}",0.015646032641858487,0.014255646412084877,0.01766989126348406,0.017049893609350053,0.017744878962868027,0.0164732685779291,0.0013404150561599011,18
15,8.722937870025635,0.8523256780958818,7.1030419826507565,0.7915108951733413,50,15,3,"{'min_samples_split': 50, 'max_leaf_nodes': 15, 'max_depth': 3}",0.015646032641858487,0.014255646412084877,0.01766989126348406,0.017049893609350053,0.017744878962868027,0.0164732685779291,0.0013404150561599011,18
16,11.628429126739501,1.567075889198159,7.270755195617676,0.784116464127193,10,13,4,"{'min_samples_split': 10, 'max_leaf_nodes': 13, 'max_depth': 4}",0.0186810134212404,0.017581983919156996,0.02098118991859177,0.020398578098941855,0.020931997391879453,0.019714952549962094,0.0013542883307530995,13
17,6.720728921890259,1.0358943715444704,6.661346054077148,0.7416439087678227,30,25,9,"{'min_samples_split': 30, 'max_leaf_nodes': 25, 'max_depth': 9}",0.010062573986167278,0.009641376079884134,0.00794506201043843,0.00889195923740993,0.009640688422164034,0.009236331947212762,0.0007478250367641312,79
18,5.651668357849121,0.3871736781387493,6.54189248085022,0.37628013589235804,60,29,2,"{'min_samples_split': 60, 'max_leaf_nodes': 29, 'max_depth': 2}",0.010284072667700817,0.009692351296016977,0.010929046591323544,0.011357857144091987,0.01158328177283352,0.010769321894393368,0.0006971009804082162,28
19,7.262247133255005,0.7141981710089118,6.514971446990967,0.1948721696693585,70,23,6,"{'min_samples_split': 70, 'max_leaf_nodes': 23, 'max_depth': 6}",0.011085073331743467,0.011276879450457966,0.011071145013782924,0.010699993618143,0.011680462069212916,0.011162710696668054,0.00031925535785243904,27
20,6.352100658416748,0.0825867724833399,6.138823986053467,0.2087324263508775,70,17,2,"{'min_samples_split': 70, 'max_leaf_nodes': 17, 'max_depth': 2}",0.010284072667700817,0.009692351296016977,0.010929046591323544,0.011357857144091987,0.01158328177283352,0.010769321894393368,0.0006971009804082162,28
21,5.355505752563476,0.39604806796195574,6.272356271743774,0.20160106716760653,90,21,9,"{'min_samples_split': 90, 'max_leaf_nodes': 21, 'max_depth': 9}",0.009561034616556219,0.009521658855483839,0.008199780772932264,0.00889186525050234,0.009178084502865724,0.009070484799668077,0.000499160353621276,83
22,5.081481981277466,0.284488405908458,6.499562120437622,0.13800370744372523,50,21,9,"{'min_samples_split': 50, 'max_leaf_nodes': 21, 'max_depth': 9}",0.009561034616556219,0.009521658855483839,0.007872537874251462,0.008723413704596505,0.009178084502865724,0.00897134591075075,0.0006264451184723121,85
23,9.004078769683838,0.2358780576734575,6.731335306167603,0.3192049749151041,10,25,3,"{'min_samples_split': 10, 'max_leaf_nodes': 25, 'max_depth': 3}",0.015646032641858487,0.014255646412084877,0.01766989126348406,0.017049893609350053,0.017744878962868027,0.0164732685779291,0.0013404150561599011,18
24,5.671966886520385,0.29515676778438743,6.126831102371216,0.17677399977060793,20,19,7,"{'min_samples_split': 20, 'max_leaf_nodes': 19, 'max_depth': 7}",0.010395308765041356,0.010619289793035502,0.009622866141539732,0.009976574937656912,0.011258135595961338,0.010374435046646969,0.0005593683411235909,42
25,5.192977380752564,0.41882644139309144,7.84016489982605,1.4315741798274821,40,21,7,"{'min_samples_split': 40, 'max_leaf_nodes': 21, 'max_depth': 7}",0.010383504462786353,0.010615259155292711,0.009622866141539732,0.009976574937656912,0.011258135595961338,0.01037126805864741,0.0005589460623096592,43
26,13.749207782745362,0.7421143001122252,10.89097352027893,0.37638680240383676,90,19,4,"{'min_samples_split': 90, 'max_leaf_nodes': 19, 'max_depth': 4}",0.01866370738464096,0.01795708223725112,0.021991600254758215,0.020879688834450794,0.020955357333002023,0.020089487208820624,0.0015213272357015488,5
27,7.4559039115905765,0.6756010260941895,9.413831233978271,0.1486227239468426,50,17,8,"{'min_samples_split': 50, 'max_leaf_nodes': 17, 'max_depth': 8}",0.009808416004087994,0.009795781154605887,0.008422321644363961,0.009260901435353852,0.009986284371736431,0.009454740922029626,0.0005705078885206225,70
28,8.681067705154419,0.7492600104935466,9.761692667007447,0.29829027402913133,30,21,2,"{'min_samples_split': 30, 'max_leaf_nodes': 21, 'max_depth': 2}",0.010284072667700817,0.009692351296016977,0.010929046591323544,0.011357857144091987,0.01158328177283352,0.010769321894393368,0.0006971009804082162,28
29,7.103603410720825,0.42925915442811374,10.285308694839477,0.2536641837052151,60,23,7,"{'min_samples_split': 60, 'max_leaf_nodes': 23, 'max_depth': 7}",0.010407045792929948,0.010615259155292711,0.009766359528554758,0.010130429560926246,0.011417492884017832,0.0104673173843443,0.0005537487216532863,39
30,14.898397541046142,0.3098147241976409,11.159399843215942,0.3876116355018513,40,23,4,"{'min_samples_split': 40, 'max_leaf_nodes': 23, 'max_depth': 4}",0.01866370738464096,0.01795708223725112,0.021991600254758215,0.020879688834450794,0.020955357333002023,0.020089487208820624,0.0015213272357015488,5
31,8.647316360473633,0.26818989451405634,9.62965989112854,0.24000797063141888,90,3,2,"{'min_samples_split': 90, 'max_leaf_nodes': 3, 'max_depth': 2}",0.010284072667700817,0.009692351296016977,0.010929046591323544,0.011357857144091987,0.01158328177283352,0.010769321894393368,0.0006971009804082162,28
32,18.09965400695801,0.5530838940213372,11.038293075561523,0.8488179829794239,70,25,5,"{'min_samples_split': 70, 'max_leaf_nodes': 25, 'max_depth': 5}",0.02212127768719463,0.02008153085612463,0.023664134832666495,0.023745729036611207,0.02401478708365845,0.022725491899251084,0.0014791768830709072,2
33,14.923248863220214,0.5357195191619389,10.372294378280639,0.9108096278305665,30,11,4,"{'min_samples_split': 30, 'max_leaf_nodes': 11, 'max_depth': 4}",0.01781133673109081,0.016702034837478008,0.01941376219530988,0.01913920005653169,0.01994243203946744,0.018601753171975564,0.0011814665068364675,15
34,7.322411060333252,0.27414792641083563,9.021810245513915,0.9054302538222679,50,11,9,"{'min_samples_split': 50, 'max_leaf_nodes': 11, 'max_depth': 9}",0.009591575759551274,0.009551503586173293,0.008419391643822549,0.009083056697044012,0.0096203510939743,0.009253175756113086,0.0004609703299379603,78
35,6.709360218048095,0.3907576810748643,9.85459885597229,0.2831122930891694,50,9,9,"{'min_samples_split': 50, 'max_leaf_nodes': 9, 'max_depth': 9}",0.009576929865094508,0.00940354243779229,0.008439613427287496,0.009083446426049524,0.010182545858641645,0.009337215602973093,0.0005738525731548463,76
36,6.298786306381226,0.3530570444129942,9.512736749649047,0.1708363417454785,110,1,2,"{'min_samples_split': 110, 'max_leaf_nodes': 1, 'max_depth': 2}",0.006098114892656548,0.006979794594236477,0.0060335431584479515,0.006590505151727766,0.007132480000162866,0.006566887559446321,0.0004461275338388286,87
37,17.632486438751222,0.7007329833543493,10.89740972518921,0.22500260345268047,10,23,5,"{'min_samples_split': 10, 'max_leaf_nodes': 23, 'max_depth': 5}",0.021061047201465066,0.019199309692624844,0.022248849185415143,0.02249027094749756,0.023027373551775532,0.02160537011575563,0.001364157084938381,4
38,8.042160415649414,0.18364500960654964,8.933621406555176,0.47367725177373327,70,25,2,"{'min_samples_split': 70, 'max_leaf_nodes': 25, 'max_depth': 2}",0.010284072667700817,0.009692351296016977,0.010929046591323544,0.011357857144091987,0.01158328177283352,0.010769321894393368,0.0006971009804082162,28
39,4.622033548355103,0.08789613691032122,8.09679126739502,0.16799958635094725,60,21,1,"{'min_samples_split': 60, 'max_leaf_nodes': 21, 'max_depth': 1}",0.003649552259306854,0.004283947182089798,0.0036826380400027947,0.004289210898961504,0.004482511362665753,0.00407757194860534,0.00034366593021551323,88
40,6.240521430969238,0.34201097969010635,9.5167387008667,0.561668629725763,20,15,8,"{'min_samples_split': 20, 'max_leaf_nodes': 15, 'max_depth': 8}",0.00986038501969233,0.0098330842504738,0.008269506159415019,0.009203031760795177,0.01009446260727298,0.009452093959529862,0.0006610655875213112,72
41,6.746832990646363,0.3303615134672782,9.025089216232299,0.1591708270044818,90,15,9,"{'min_samples_split': 90, 'max_leaf_nodes': 15, 'max_depth': 9}",0.009438558485403314,0.009614345587274031,0.008400142013667233,0.009050154007424926,0.009348197109931289,0.00917027944074016,0.00042623112547558056,81
42,6.608610010147094,0.721313169334872,8.907392358779907,0.23252474484431593,30,1,8,"{'min_samples_split': 30, 'max_leaf_nodes': 1, 'max_depth': 8}",0.009621210982408757,0.009721427050370157,0.00874592888970993,0.009547942922704555,0.010353734601568299,0.00959804888935234,0.0005129207834554029,64
43,6.005236625671387,0.5437311536539357,9.231875944137574,0.3637719157355436,100,11,7,"{'min_samples_split': 100, 'max_leaf_nodes': 11, 'max_depth': 7}",0.010346184341047615,0.010107564516950052,0.008588950502739001,0.00929631593745317,0.011278783999910558,0.009923559859620078,0.0009190994189985034,51
44,6.420460844039917,0.3372644692535842,9.279361772537232,0.18539826780683266,100,1,6,"{'min_samples_split': 100, 'max_leaf_nodes': 1, 'max_depth': 6}",0.009495341972576399,0.009912826476605963,0.008730710992629787,0.009465502753570054,0.010180836633164492,0.009557043765709339,0.0004920795868364223,67
45,14.445753145217896,0.5077592908717166,10.654881906509399,0.5579233071633879,60,13,4,"{'min_samples_split': 60, 'max_leaf_nodes': 13, 'max_depth': 4}",0.0186810134212404,0.017581983919156996,0.02098118991859177,0.020398578098941855,0.020931997391879453,0.019714952549962094,0.0013542883307530995,13
46,4.418457460403443,0.19203319281548714,9.117552757263184,0.22703350642813053,80,9,1,"{'min_samples_split': 80, 'max_leaf_nodes': 9, 'max_depth': 1}",0.003649552259306854,0.004283947182089798,0.0036826380400027947,0.004289210898961504,0.004482511362665753,0.00407757194860534,0.00034366593021551323,88
47,8.02051739692688,0.24123376774184543,9.175195550918579,0.7611208007190665,30,27,2,"{'min_samples_split': 30, 'max_leaf_nodes': 27, 'max_depth': 2}",0.010284072667700817,0.009692351296016977,0.010929046591323544,0.011357857144091987,0.01158328177283352,0.010769321894393368,0.0006971009804082162,28
48,6.916223573684692,0.2550744230465644,9.623523378372193,0.6015639318847299,80,15,6,"{'min_samples_split': 80, 'max_leaf_nodes': 15, 'max_depth': 6}",0.010277413392450363,0.010783954372708293,0.010066230060672976,0.010133079454244909,0.010977506697320227,0.010447636795479354,0.0003653122091715295,40
49,6.875199651718139,0.34470070587795654,9.585328435897827,0.3903569215998646,80,29,8,"{'min_samples_split': 80, 'max_leaf_nodes': 29, 'max_depth': 8}",0.010175085304303444,0.009828048474914697,0.009241129455795027,0.00977815177303143,0.010471479166508257,0.009898778834910572,0.00041385681402491246,54
50,7.119962167739868,0.6582621430485698,9.117597103118896,0.4420418348906604,110,3,3,"{'min_samples_split': 110, 'max_leaf_nodes': 3, 'max_depth': 3}",0.008756219317716751,0.009604319437390929,0.008555818054809539,0.008570266404459681,0.00981614031787481,0.009060552706450342,0.0005393239164362467,84
51,6.538927030563355,0.6591198571499888,9.099625730514527,0.3628375025583878,110,7,6,"{'min_samples_split': 110, 'max_leaf_nodes': 7, 'max_depth': 6}",0.010021403037613452,0.01057611657070423,0.009693408043020435,0.009792661263729463,0.010717587988997468,0.01016023538081301,0.00041374195057641594,46
52,6.003449869155884,0.3103735588437748,10.024979782104491,0.22533257573161733,90,7,9,"{'min_samples_split': 90, 'max_leaf_nodes': 7, 'max_depth': 9}",0.009601850399823975,0.009412199601274152,0.008430140913199047,0.00930122554791879,0.010207465071470634,0.009390576306737319,0.0005732069899235701,73
53,14.645172309875488,0.15491992286438905,10.475949621200561,0.2551305057798876,60,29,4,"{'min_samples_split': 60, 'max_leaf_nodes': 29, 'max_depth': 4}",0.01866370738464096,0.01795708223725112,0.021991600254758215,0.020879688834450794,0.020955357333002023,0.020089487208820624,0.0015213272357015488,5
54,7.073979711532592,0.40540157533477805,9.137338638305664,0.14422873953157656,90,13,8,"{'min_samples_split': 90, 'max_leaf_nodes': 13, 'max_depth': 8}",0.009480981084783013,0.009759045950400336,0.008346879316839084,0.00912235851037102,0.00962280200100818,0.009266413372680327,0.0005063662108230068,77
55,7.833185815811158,0.41145782434316847,9.525447988510132,0.3995109838643358,60,15,2,"{'min_samples_split': 60, 'max_leaf_nodes': 15, 'max_depth': 2}",0.010284072667700817,0.009692351296016977,0.010929046591323544,0.011357857144091987,0.01158328177283352,0.010769321894393368,0.0006971009804082162,28
56,6.8223247051239015,0.5377853969366875,10.34684362411499,0.7220668514625216,110,17,8,"{'min_samples_split': 110, 'max_leaf_nodes': 17, 'max_depth': 8}",0.009808416004087994,0.009795781154605887,0.008422321644363961,0.009260901435353852,0.009986284371736431,0.009454740922029626,0.0005705078885206225,70
57,17.10248212814331,0.7537978123768896,11.044999265670777,0.4768391787596713,70,29,5,"{'min_samples_split': 70, 'max_leaf_nodes': 29, 'max_depth': 5}",0.02225173868358621,0.02100850644436414,0.024700459778595585,0.023966805593665486,0.02422492951399846,0.023230488002841977,0.0013847055146375908,1
58,9.608343172073365,0.36611948906527375,9.658443450927734,0.5105566419145146,70,7,4,"{'min_samples_split': 70, 'max_leaf_nodes': 7, 'max_depth': 4}",0.010154714361945372,0.010330491387090635,0.009923085180292057,0.009536778652640021,0.010842288038814263,0.01015747152415647,0.00043338521723813427,48
59,16.670224142074584,0.7795227022412696,10.88451337814331,0.2154759610732122,20,25,5,"{'min_samples_split': 20, 'max_leaf_nodes': 25, 'max_depth': 5}",0.02212127768719463,0.02008153085612463,0.023664134832666495,0.023745729036611207,0.02401478708365845,0.022725491899251084,0.0014791768830709072,2
60,6.717880487442017,0.388213501101989,9.8452157497406,1.0478405106982784,100,21,8,"{'min_samples_split': 100, 'max_leaf_nodes': 21, 'max_depth': 8}",0.010131746037319922,0.00991819271976091,0.00833676516122539,0.009133796832822227,0.010475534088435934,0.009599206967912877,0.0007698915380245026,63
61,8.444997119903565,1.0517847891910796,10.21094446182251,0.9298765668650687,110,7,4,"{'min_samples_split': 110, 'max_leaf_nodes': 7, 'max_depth': 4}",0.010154714361945372,0.010330491387090635,0.009923085180292057,0.009536778652640021,0.010842288038814263,0.01015747152415647,0.00043338521723813427,48
62,6.375647497177124,0.5365183459335454,11.05738615989685,1.7297962605597823,70,7,7,"{'min_samples_split': 70, 'max_leaf_nodes': 7, 'max_depth': 7}",0.009736555710012862,0.01013550335237845,0.00854067834490213,0.009344299886109297,0.01036329414765036,0.009624066288210619,0.0006438444290734818,59
63,6.750869798660278,0.4954082930641982,10.816039562225342,1.0866268761304838,30,9,7,"{'min_samples_split': 30, 'max_leaf_nodes': 9, 'max_depth': 7}",0.010115196315774067,0.01019467960523257,0.008625979810004236,0.009326763320042009,0.010741849549185223,0.00980089372004762,0.0007408743010338831,55
64,6.998736190795898,0.3653116812124603,12.308427906036377,0.881911326011105,30,3,9,"{'min_samples_split': 30, 'max_leaf_nodes': 3, 'max_depth': 9}",0.009558619182249095,0.009562221344601385,0.008683936644234502,0.009436034511982716,0.010308615071062843,0.009509885350826109,0.0005158930937466177,68
65,14.686843299865723,0.7378387989464879,10.437393188476562,0.8410429183316288,20,19,3,"{'min_samples_split': 20, 'max_leaf_nodes': 19, 'max_depth': 3}",0.015646032641858487,0.014255646412084877,0.01766989126348406,0.017049893609350053,0.017744878962868027,0.0164732685779291,0.0013404150561599011,18
66,8.971976184844971,0.559261937637039,10.478701066970824,0.8950423162579096,90,3,4,"{'min_samples_split': 90, 'max_leaf_nodes': 3, 'max_depth': 4}",0.008471403213029083,0.009555945401524157,0.008299496070503176,0.008691434225685746,0.009555781603534985,0.00891481210285543,0.0005379622192531423,86
67,7.89579701423645,1.010885470662671,10.898759841918945,0.6966609735519679,10,7,6,"{'min_samples_split': 10, 'max_leaf_nodes': 7, 'max_depth': 6}",0.010021403037613452,0.01057611657070423,0.009693408043020435,0.009792661263729463,0.010717587988997468,0.01016023538081301,0.00041374195057641594,46
68,7.773704099655151,0.8743575516360009,11.472192668914795,1.1165624198330177,70,9,7,"{'min_samples_split': 70, 'max_leaf_nodes': 9, 'max_depth': 7}",0.010115196315774067,0.01019467960523257,0.008625979810004236,0.009326763320042009,0.010741849549185223,0.00980089372004762,0.0007408743010338831,55
69,8.371873998641968,0.7803519398183382,11.03757004737854,0.6509953461934981,40,23,8,"{'min_samples_split': 40, 'max_leaf_nodes': 23, 'max_depth': 8}",0.010079419712289206,0.009762861122110111,0.009365952099793295,0.00912998118781383,0.010484964169169553,0.0097646356582352,0.0004857365932123637,57
70,8.574504375457764,0.47577390708116346,11.725431203842163,0.48502961056108346,40,15,8,"{'min_samples_split': 40, 'max_leaf_nodes': 15, 'max_depth': 8}",0.00986038501969233,0.009818222203254678,0.00843218078194119,0.009203031760795177,0.009998971162382464,0.009462558185613168,0.0005833581274279913,69
71,13.397320652008057,1.2102149197182321,11.063251543045045,1.3543473286434482,90,25,6,"{'min_samples_split': 90, 'max_leaf_nodes': 25, 'max_depth': 6}",0.011977247026607407,0.01152999233376828,0.012177245092683586,0.011052738719199096,0.012259477584767087,0.011799340151405092,0.00045081069284250055,24
72,16.171371030807496,0.6849827207699035,10.368498086929321,0.39414951565013356,100,9,4,"{'min_samples_split': 100, 'max_leaf_nodes': 9, 'max_depth': 4}",0.016565304338370446,0.015275536669840606,0.01813851515665188,0.0174808789707126,0.018773373727360654,0.017246721772587237,0.0012272482758801271,17
73,7.801946306228638,0.22627081925249187,8.800413513183594,0.3515282651897648,30,3,6,"{'min_samples_split': 30, 'max_leaf_nodes': 3, 'max_depth': 6}",0.009714156223360582,0.009953304146660069,0.008723330706642773,0.00926623350857858,0.01034519587865379,0.009600444092779159,0.00056091362892356,62
74,4.622532844543457,0.5989948297073103,8.548350763320922,0.30113477212165407,80,5,1,"{'min_samples_split': 80, 'max_leaf_nodes': 5, 'max_depth': 1}",0.003649552259306854,0.004283947182089798,0.0036826380400027947,0.004289210898961504,0.004482511362665753,0.00407757194860534,0.00034366593021551323,88
75,7.235333395004273,0.4930639985013243,9.405699300765992,0.28425325497197246,30,27,8,"{'min_samples_split': 30, 'max_leaf_nodes': 27, 'max_depth': 8}",0.010091254367489033,0.009858630438353777,0.009233047780689563,0.0097766343776019,0.01053493089969193,0.00989889957276524,0.00042460928064052666,53
76,4.4816484451293945,0.1532381993977975,8.715678548812866,0.3936598827948187,100,25,1,"{'min_samples_split': 100, 'max_leaf_nodes': 25, 'max_depth': 1}",0.003649552259306854,0.004283947182089798,0.0036826380400027947,0.004289210898961504,0.004482511362665753,0.00407757194860534,0.00034366593021551323,88
77,6.260541677474976,0.36705916961461355,9.38973889350891,0.16791699298003715,80,13,6,"{'min_samples_split': 80, 'max_leaf_nodes': 13, 'max_depth': 6}",0.01010428402091812,0.010753206153704342,0.009852055825720685,0.010059153442683377,0.010949612006825982,0.0103436622899705,0.0004277441738354009,44
78,4.374120569229126,0.23295588291021915,9.440892553329467,0.3172417131561151,110,11,1,"{'min_samples_split': 110, 'max_leaf_nodes': 11, 'max_depth': 1}",0.003649552259306854,0.004283947182089798,0.0036826380400027947,0.004289210898961504,0.004482511362665753,0.00407757194860534,0.00034366593021551323,88
79,14.96307282447815,0.2325726835566321,10.459237432479858,0.08658260705499225,50,19,4,"{'min_samples_split': 50, 'max_leaf_nodes': 19, 'max_depth': 4}",0.01866370738464096,0.01795708223725112,0.021991600254758215,0.020879688834450794,0.020955357333002023,0.020089487208820624,0.0015213272357015488,5
